customer_id,first_name,last_name,gender,age,email,phone,city,state,country,signup_date,loyalty_tier,preferred_channel
CUST00377,Natalie,Martinez,Other,44,npierce@yahoo.com,176.143.4356x0252,East Nancy,Florida,USA,2026-03-22,Platinum,In-Store
CUST00378,Daniel,Potter,Other,27,robinsonelizabeth@daniels.com,886.176.3246,South Cheryl,Rhode Island,USA,2023-05-16,Gold,In-Store
CUST00379,Brian,Holder,Male,49,jeremy87@gmail.com,268.650.9169,South Krista,Alabama,USA,2022-08-27,Platinum,Mobile App
CUST00380,Rodney,Hernandez,Female,20,jeffery80@wheeler.org,+1-908-239-9772x26146,Dustinville,Massachusetts,USA,2024-04-03,Platinum,Mobile App
CUST00381,James,Pope,Male,46,wesleymatthews@gmail.com,(231)693-5522x0653,Ryanfort,New Mexico,USA,2023-01-26,Gold,Web
CUST00382,Lori,Conrad,Female,24,ggreen@smith.org,(658)223-4085,Tonyaton,Arizona,USA,2021-07-01,Platinum,Mobile App
CUST00383,Amanda,Hayes,Other,59,smithkevin@salinas.com,052.439.5310x99040,East Mikayla,Tennessee,USA,2022-03-10,Gold,Web
CUST00384,Veronica,Woods,Female,35,reyescurtis@hotmail.com,001-622-598-9112x5219,Barnesmouth,South Dakota,USA,2025-09-07,Silver,Web
CUST00385,Samuel,Russell,Female,23,andrea91@gmail.com,407-858-7630,Port Connie,New Mexico,USA,2022-10-04,Platinum,Web
CUST00386,Mathew,Hendricks,Other,58,keithjones@luna.info,(787)128-1879x75930,Port Jeffreyview,Oregon,USA,2023-03-20,Platinum,Web
CUST00387,Brittany,Wright,Male,68,jonathan24@hughes.biz,521.477.5399x1277,Watersborough,South Dakota,USA,2021-09-03,Gold,Web
CUST00388,Stephen,Lewis,Male,68,susanwebster@holmes.com,256.658.1327x7843,Foxside,Vermont,USA,2022-03-30,Platinum,Web
CUST00389,Alexander,Lucas,Male,66,bhernandez@callahan-ford.com,(563)740-6239,West Christopher,Washington,USA,2026-03-28,Platinum,Web
CUST00390,Ronald,Wilson,Other,31,kimwilliam@martinez.com,617-472-1462x561,Perkinsmouth,New Jersey,USA,2023-01-10,Silver,Mobile App
CUST00391,Victor,Torres,Male,68,kevingonzalez@page-arellano.com,627-705-9400x23943,Jacksonburgh,Oregon,USA,2025-01-27,Platinum,Web
CUST00392,Michelle,Lindsey,Female,27,olsonjacqueline@yahoo.com,968.391.7886x1565,Margaretberg,Delaware,USA,2021-11-23,Silver,In-Store
CUST00393,Victoria,Peterson,Female,69,timothyfrancis@yahoo.com,121-144-1494x439,South Laurenville,Missouri,USA,2023-11-12,Silver,Web
CUST00394,Kristopher,Little,Other,19,herringgregory@davis-rodriguez.com,+1-859-052-5849x4258,Parkerville,Wyoming,USA,2021-11-13,Silver,Web
CUST00395,Lisa,Sharp,Female,68,lisabranch@gmail.com,(953)344-7063x798,Lake Matthewfurt,Arizona,USA,2025-05-03,Silver,In-Store
CUST00396,Louis,Rodriguez,Female,19,grobinson@hall.com,(322)821-7415x6883,East Kellyfort,Iowa,USA,2024-02-23,Silver,Mobile App
CUST00397,Sheila,Gonzalez,Male,26,smithaustin@hotmail.com,+1-573-977-4048,Moodychester,Colorado,USA,2025-05-31,Platinum,Mobile App
CUST00398,Zachary,Robertson,Other,25,jonesvincent@gmail.com,(894)343-7729,Glassstad,Virginia,USA,2023-09-14,Platinum,Web
CUST00399,Nicole,Meyer,Female,46,joyceaimee@yahoo.com,3489710803,Crystalville,Utah,USA,2022-04-06,Gold,In-Store
CUST00400,Jennifer,Becker,Other,24,gibbscarrie@gmail.com,+1-735-388-5916,South Lauren,Nevada,USA,2021-05-31,Gold,In-Store
CUST00401,Nancy,Gonzalez,Male,57,luis53@yahoo.com,897-036-2877x624,North Jamesville,Washington,USA,2022-05-02,Silver,In-Store
CUST00402,Mikayla,Poole,Other,51,charles98@yahoo.com,+1-858-498-0285x02557,South Taylor,Massachusetts,USA,2022-10-12,Gold,Mobile App
CUST00403,Janet,Jones,Other,19,dclark@kaiser.info,001-301-861-8231x42460,New Kristopher,West Virginia,USA,2022-10-01,Silver,Mobile App
CUST00404,Reginald,Stewart,Female,45,kenneth78@gmail.com,+1-563-167-6038x17095,New Karen,Delaware,USA,2026-01-30,Platinum,Web
CUST00405,Elaine,Rivera,Female,63,richardshaw@gmail.com,894-259-8482x257,Sarachester,Illinois,USA,2022-07-23,Gold,Web
CUST00406,Jason,Sullivan,Male,38,heather84@yahoo.com,(030)693-4356x148,South Francisco,Washington,USA,2021-08-10,Platinum,Web
CUST00407,Melanie,Johnson,Male,26,hbuckley@hotmail.com,1075928561,West Travisborough,Arkansas,USA,2025-08-31,Gold,In-Store
CUST00408,Erika,Ramirez,Other,55,grayjacqueline@hotmail.com,(741)059-0367x02430,New Katelyn,Massachusetts,USA,2022-02-03,Platinum,In-Store
CUST00409,Kelsey,Smith,Female,42,williamboyd@villanueva-nguyen.biz,391-852-4435,New Rebeccaside,Colorado,USA,2021-11-13,Platinum,In-Store
CUST00410,Sheryl,Diaz,Female,47,paustin@willis.info,821-054-8788x693,Alexiston,Oregon,USA,2025-03-19,Platinum,In-Store
CUST00411,Howard,Pittman,Female,24,sara22@yahoo.com,1875380514,Tranberg,Tennessee,USA,2025-03-07,Platinum,Web
CUST00412,Alexandra,Johnson,Other,59,bradleyadams@yahoo.com,+1-395-887-6501x9990,Lake Gabrielstad,Pennsylvania,USA,2025-02-14,Platinum,In-Store
CUST00413,Monica,Rivera,Male,45,bridgesjamie@yahoo.com,579.294.7239x3531,Shirleyfurt,Minnesota,USA,2021-08-17,Gold,Web
CUST00414,Steven,Robbins,Female,39,newmanrhonda@gmail.com,1864712105,Karabury,New Mexico,USA,2023-07-17,Gold,Mobile App
CUST00415,Edwin,Vargas,Female,64,jose13@noble-johnson.com,+1-033-697-1725x00621,Skinnerfurt,Alabama,USA,2026-01-23,Silver,Mobile App
CUST00416,Ronald,Rivas,Female,38,herrerajennifer@hotmail.com,001-862-417-5036x14374,Nathanport,Wyoming,USA,2024-08-08,Platinum,Mobile App
CUST00417,Gary,Choi,Female,27,cchavez@avery-gilbert.org,001-776-478-0375,Port Bernard,New York,USA,2022-06-26,Platinum,Mobile App
CUST00418,Richard,Munoz,Male,23,cindy07@hotmail.com,6679279799,South Jack,Minnesota,USA,2024-08-29,Silver,Web
CUST00419,Richard,Jensen,Female,24,shortrachel@diaz.info,1457003151,Joshuatown,Indiana,USA,2022-12-07,Platinum,In-Store
CUST00420,Scott,Hughes,Female,69,johngill@fowler.com,(529)673-8998x66557,Pinedahaven,Arkansas,USA,2022-05-30,Silver,In-Store
CUST00421,Anthony,Mitchell,Male,55,kyle18@hotmail.com,(603)969-8364x72443,West David,Wisconsin,USA,2025-04-05,Platinum,In-Store
CUST00422,Richard,Thomas,Female,60,gabrielle25@jones.com,001-001-776-8681x222,South Jason,West Virginia,USA,2022-03-07,Silver,Mobile App
CUST00423,Justin,Hughes,Female,60,uwright@moss-mitchell.com,486-802-4953x865,West Kenneth,Michigan,USA,2022-02-17,Gold,In-Store
CUST00424,Lisa,Hall,Male,36,hwilcox@hancock.com,+1-410-803-5331x19285,South Sean,North Carolina,USA,2026-04-15,Platinum,Mobile App
CUST00425,Michael,Navarro,Female,24,myates@osborn.com,001-228-096-3651x11687,West Barbara,Pennsylvania,USA,2024-03-08,Platinum,In-Store
CUST00426,James,Lynch,Male,27,johnsonsamantha@hotmail.com,001-016-782-4770x362,South Tonyaview,Connecticut,USA,2025-08-04,Platinum,Mobile App
CUST00427,Heidi,Serrano,Male,24,careynicholas@hotmail.com,055.253.8083x23103,South Jasonborough,Michigan,USA,2025-04-07,Gold,In-Store
CUST00428,Michael,Park,Female,25,mirandajohnson@hotmail.com,5262102380,Joeburgh,New Jersey,USA,2024-11-13,Gold,In-Store
CUST00429,Connor,Harrison,Male,69,cbenton@gmail.com,641.118.4943,Billbury,Montana,USA,2023-10-28,Gold,In-Store
CUST00430,Lori,Henderson,Other,57,christina93@collins.info,(360)530-1785x727,Browningberg,Virginia,USA,2022-05-04,Platinum,In-Store
CUST00431,Kevin,Brewer,Other,19,cindyholt@yahoo.com,958.906.0691x8364,Russellside,New York,USA,2023-07-18,Platinum,In-Store
CUST00432,Emily,Becker,Other,35,stacyestrada@gmail.com,758.109.0530x1080,Rodrigueztown,Vermont,USA,2025-12-24,Silver,Web
CUST00433,Steven,Yang,Female,62,harrisdavid@yahoo.com,+1-691-777-2498x121,East Todd,Hawaii,USA,2024-06-01,Gold,Mobile App
CUST00434,Margaret,Moore,Female,18,smithbecky@gmail.com,001-476-808-5413x1523,Theresaberg,Ohio,USA,2023-08-07,Silver,Web
CUST00435,Michael,Gregory,Other,60,robertjones@hotmail.com,001-736-528-2119x5273,Lake Kerry,Oregon,USA,2025-05-15,Gold,Web
CUST00436,Ricardo,Bowman,Male,65,davidbrown@gmail.com,(724)692-3190x858,Wongberg,Connecticut,USA,2025-05-30,Platinum,Web
CUST00437,Michael,Beasley,Male,65,khorton@martin-brooks.com,130.576.6433,Taylorshire,Illinois,USA,2024-04-04,Platinum,Web
CUST00438,Sara,Thomas,Female,44,kwatson@lopez-hill.com,663.336.2845,Lake Audreybury,New Jersey,USA,2025-03-05,Gold,Mobile App
CUST00439,Jennifer,Johnson,Male,41,smaddox@gmail.com,054.420.0720x6327,North Susanside,Utah,USA,2023-04-23,Gold,In-Store
CUST00440,Shane,Edwards,Female,67,yesenia18@meyer.com,(342)484-3047x2229,Lake Briannatown,Massachusetts,USA,2023-06-09,Platinum,In-Store
CUST00441,Cynthia,White,Male,21,tkelley@miller.biz,638-488-5149x319,New Cameronfort,Kansas,USA,2025-04-15,Silver,Web
CUST00442,Brittany,Graham,Other,21,lopezcory@yahoo.com,6950780139,Mcdonaldport,Maryland,USA,2024-07-11,Platinum,Web
CUST00443,Angela,Alvarez,Female,46,mary02@ramirez-patton.com,943.813.4570,New Coreyside,Nevada,USA,2023-07-07,Platinum,Mobile App
CUST00444,Justin,Smith,Female,56,nicholasford@hotmail.com,001-962-193-6600x613,Port Tiffany,Nebraska,USA,2021-07-30,Gold,Mobile App
CUST00445,Christine,Doyle,Female,31,levydamon@moore.org,948-286-0426x175,Alexisberg,Texas,USA,2022-08-08,Platinum,Web
CUST00446,Andrea,Clark,Female,45,welchdevon@yahoo.com,882.564.5329x65588,West Ronnieview,Virginia,USA,2023-06-17,Silver,Mobile App
CUST00447,Jessica,Webster,Other,61,williamslisa@yahoo.com,2854244681,Port Deborah,New Jersey,USA,2023-01-27,Platinum,Mobile App
CUST00448,Mark,Thomas,Other,60,jjohnson@rice.com,609.677.1495x664,Tracyview,Maryland,USA,2022-08-13,Gold,Web
CUST00449,Amanda,Padilla,Male,43,jillsilva@perez.com,214-029-2819,Durhamview,Montana,USA,2022-05-05,Platinum,Web
CUST00450,Casey,Morris,Male,31,jacksoncynthia@yahoo.com,096-879-2435,East Christopherchester,Indiana,USA,2021-05-24,Gold,Web
CUST00451,Shannon,Johnson,Male,66,zlawrence@gmail.com,940.982.4003x242,New Heatherside,Oklahoma,USA,2022-09-02,Gold,Mobile App
CUST00452,Travis,Cannon,Female,25,gjohnson@long-lee.com,854-649-2517,North Sarahmouth,Maine,USA,2025-04-05,Silver,Mobile App
CUST00453,James,Jackson,Other,45,lindsaylogan@cooper.biz,302-631-9178,North Chase,Wisconsin,USA,2021-08-11,Silver,Web
CUST00454,Jason,Hayes,Female,52,wreed@hotmail.com,(100)503-4521x5907,West Kimberly,Indiana,USA,2023-07-11,Platinum,Web
CUST00455,Marc,Norman,Other,53,lindaperez@espinoza.com,001-466-368-5225,Medinachester,New Hampshire,USA,2025-03-08,Platinum,Mobile App
CUST00456,Christopher,Montes,Male,43,amy04@owens.biz,417.128.6262x1502,Douglasview,Florida,USA,2023-03-15,Platinum,Web
CUST00457,Maria,Johnson,Female,19,jamesdavid@hotmail.com,+1-695-125-9668x72736,Port Alfredborough,California,USA,2022-06-05,Gold,Web
CUST00458,Rose,Farley,Female,54,norma45@gmail.com,+1-959-368-0833x68586,Mariahview,Colorado,USA,2023-10-26,Gold,In-Store
CUST00459,Bonnie,Patton,Female,63,langashley@pham-gentry.org,1220454713,Christopherton,Kentucky,USA,2021-10-09,Platinum,Mobile App
CUST00460,Larry,Green,Female,25,judithmartin@hotmail.com,(943)188-6528,Collinston,Michigan,USA,2022-03-06,Gold,Web
CUST00461,Deborah,Harrison,Female,28,jmartin@hotmail.com,001-534-597-7675x88429,North Bruce,New Jersey,USA,2022-03-15,Platinum,Mobile App
CUST00462,Brian,Henson,Other,41,cfrye@gmail.com,+1-449-033-5563x8293,West Meganland,Ohio,USA,2021-08-08,Silver,Mobile App
CUST00463,Adrian,Wallace,Male,33,gonzalezrebekah@vasquez.biz,(424)780-7826,East Sarahstad,South Carolina,USA,2025-08-06,Gold,In-Store
CUST00464,Christopher,Boyd,Female,51,patrickrogers@cunningham.org,692-287-2955,Victoriashire,New Mexico,USA,2026-03-06,Silver,Mobile App
CUST00465,Thomas,Hall,Female,65,paige16@hernandez.biz,+1-929-423-8600,Lake Benjamin,Nevada,USA,2021-07-10,Gold,Web
CUST00466,Katherine,Gibson,Female,67,williambuchanan@hotmail.com,(102)928-8158,South Mariah,Pennsylvania,USA,2022-02-24,Silver,Web
CUST00467,Brittany,Gonzalez,Other,58,adam14@roberts.biz,644-350-0245x755,Lake Michael,Georgia,USA,2022-03-27,Silver,In-Store
CUST00468,Jasmine,Walker,Other,30,david78@hotmail.com,+1-698-219-5003,West Christinashire,Missouri,USA,2026-04-30,Gold,Mobile App
CUST00469,Steven,Kennedy,Other,70,williamfoster@armstrong.net,175-059-6767x0961,Fisherstad,Colorado,USA,2024-11-10,Platinum,Web
CUST00470,Patrick,Dixon,Male,24,victoria43@gmail.com,+1-605-974-8092x665,Lake Lauramouth,Wyoming,USA,2025-05-27,Silver,Mobile App
CUST00471,Daryl,Klein,Male,29,hgay@hotmail.com,4106883030,Brownstad,Nevada,USA,2022-10-30,Platinum,Web
CUST00472,William,Russell,Other,22,randyknox@yahoo.com,129-677-2473,East Patriciamouth,New Mexico,USA,2025-03-28,Silver,In-Store
CUST00473,David,Buckley,Female,47,christopherjohnson@hotmail.com,745-113-3395x7863,Boyerstad,Delaware,USA,2022-05-21,Platinum,In-Store
CUST00474,Stephanie,Velazquez,Female,61,toddsmith@obrien-walton.net,234.396.7250x2989,Lake Carla,New Jersey,USA,2021-10-23,Platinum,In-Store
CUST00475,Matthew,Brown,Other,57,joannbryant@yahoo.com,001-277-478-0070x0423,Johnhaven,Wisconsin,USA,2024-03-13,Gold,In-Store
CUST00476,Cynthia,Smith,Female,27,soliskaren@lester.com,+1-548-283-6366x993,Michellefurt,Oklahoma,USA,2025-09-04,Gold,Web
CUST00477,Christina,Hansen,Female,46,johncoleman@hotmail.com,001-711-573-0744x01037,Port Danielhaven,Louisiana,USA,2022-11-27,Platinum,Mobile App
CUST00478,Steven,Hurley,Female,55,qarroyo@gmail.com,504.345.5325,Arnoldmouth,Kansas,USA,2024-07-17,Silver,Mobile App
CUST00479,Paul,Davis,Other,22,xrice@gray.org,550.026.5897x875,Lake Bryan,Mississippi,USA,2022-07-07,Gold,Mobile App
CUST00480,Adrian,Ryan,Female,20,julia23@gmail.com,(722)826-4577x54587,Kaylamouth,North Carolina,USA,2024-04-18,Silver,Mobile App
CUST00481,Thomas,Morris,Female,22,robert20@hotmail.com,686.405.8337x86814,Thomasmouth,New Mexico,USA,2025-03-05,Platinum,Web
CUST00482,Leonard,Wilson,Other,56,estradalee@hotmail.com,+1-479-659-8821x5138,West Codyland,Wyoming,USA,2023-03-10,Platinum,Mobile App
CUST00483,David,Schroeder,Female,55,laura91@gmail.com,9818260591,Brittanytown,Minnesota,USA,2024-04-20,Platinum,In-Store
CUST00484,Carl,Singh,Male,46,kathrynmcdowell@yahoo.com,530.538.5200x1441,Ellistown,South Dakota,USA,2025-12-25,Platinum,In-Store
CUST00485,Shannon,Schneider,Male,38,david81@molina-curry.info,554.776.4715,Rodriguezstad,Maine,USA,2023-06-08,Platinum,Mobile App
CUST00486,Lisa,Maxwell,Other,27,xhoward@stevens.biz,001-601-636-3802x3385,Maryshire,Illinois,USA,2026-04-08,Silver,Mobile App
CUST00487,Robert,Warner,Male,69,natalie73@roth-herring.com,+1-637-062-3153x993,Millerstad,Virginia,USA,2024-03-01,Gold,In-Store
CUST00488,Helen,Lopez,Male,50,nsuarez@donovan.com,801-589-6395,Jasonmouth,Massachusetts,USA,2023-01-31,Platinum,Web
CUST00489,Lisa,Sanchez,Male,33,brownmelvin@lopez.com,(397)601-5227,Lake Sherrifort,Alaska,USA,2023-05-23,Platinum,Mobile App
CUST00490,Cheryl,Espinoza,Female,51,deanna11@yahoo.com,001-558-135-6555,East Jennifer,Missouri,USA,2022-12-15,Platinum,In-Store
CUST00491,Amanda,Munoz,Male,41,xmcguire@gmail.com,+1-126-759-3018,Donaldfurt,Virginia,USA,2021-06-12,Gold,Mobile App
CUST00492,Nathan,Smith,Female,44,cindy43@gmail.com,525.988.0578x8999,Lake Adamland,Georgia,USA,2025-09-01,Gold,In-Store
CUST00493,Leslie,Jones,Other,21,robertbrown@kline-brewer.biz,268.801.9999x1986,North Hectorview,South Carolina,USA,2025-10-29,Platinum,In-Store
CUST00494,Anna,Phillips,Female,22,udavis@castro-arias.com,(258)144-3832,New Grant,Massachusetts,USA,2025-09-08,Gold,Web
CUST00495,James,Baker,Other,61,deanna28@hotmail.com,435-717-4281,New Katie,California,USA,2025-05-04,Gold,Mobile App
CUST00496,David,Trujillo,Female,64,kimberly76@wall.net,(023)518-3617,New Emma,New Mexico,USA,2025-07-11,Platinum,In-Store
CUST00497,Michael,Everett,Male,39,kellymartin@wagner-richards.info,+1-283-860-4382x101,Lake Sarah,Utah,USA,2021-06-02,Silver,In-Store
CUST00498,Malik,Smith,Other,27,robertadams@chung.org,(602)345-3120x472,Casehaven,New York,USA,2024-06-29,Gold,Mobile App
CUST00499,Jeffery,Moody,Other,62,tylerfrench@white.com,+1-895-072-2752,Markmouth,Maryland,USA,2022-08-23,Platinum,Mobile App
CUST00500,Angel,Howard,Male,56,pattersonjames@hotmail.com,+1-906-933-6336x8823,Alexanderville,South Dakota,USA,2021-08-24,Platinum,Web
CUST00501,Jonathan,Brown,Female,53,sstone@rose-paul.info,739.160.9145,Robertbury,Minnesota,USA,2025-06-01,Gold,In-Store
CUST00502,Robert,Gomez,Female,70,jacoblynch@hotmail.com,(843)369-8319x718,Andrewshire,New Hampshire,USA,2022-03-18,Silver,In-Store
CUST00503,Kenneth,Ford,Other,65,kgarcia@davis.com,001-100-749-8877x28838,Port Stevenport,Alabama,USA,2024-11-23,Platinum,In-Store
CUST00504,Chad,Lawson,Male,59,davisaaron@walsh.com,001-434-559-3884x6135,Toddshire,Texas,USA,2021-10-14,Platinum,Mobile App
CUST00505,Bryan,Shannon,Other,41,wcarpenter@smith-cantu.com,+1-959-152-5978,North Brucechester,Arizona,USA,2024-07-18,Silver,Mobile App
CUST00506,Matthew,Chavez,Female,29,johnnypena@harris.com,242.242.5104x579,New Joshua,Louisiana,USA,2026-01-10,Silver,Mobile App
CUST00507,Sandra,Wright,Female,30,uwright@gmail.com,841-475-6303,Angelahaven,Utah,USA,2023-10-17,Silver,Web
CUST00508,Jonathan,Chavez,Male,22,pmullen@day.com,001-522-976-8652x2922,Lake Troy,New York,USA,2025-05-20,Gold,Web
CUST00509,Michelle,Ramirez,Other,67,rburgess@yahoo.com,756-414-4943,North John,Washington,USA,2021-07-11,Platinum,In-Store
CUST00510,Joann,Wells,Other,20,moraleslisa@hotmail.com,(948)136-1290x58445,New Brett,Idaho,USA,2024-08-18,Platinum,Mobile App
CUST00511,Sara,Smith,Other,26,nicholas89@rojas-garcia.com,001-781-978-7565x45969,Port Brandishire,Maryland,USA,2022-03-10,Platinum,Mobile App
CUST00512,Aaron,Wilson,Male,28,kweber@hotmail.com,001-217-821-1992x23208,Katherineview,Iowa,USA,2026-03-13,Silver,In-Store
CUST00513,Paul,Wise,Other,69,meagan94@hotmail.com,001-446-253-0005,West Michael,Virginia,USA,2023-11-03,Silver,In-Store
CUST00514,Alicia,Carlson,Female,20,danielsdouglas@molina.com,(375)389-0112x82750,Haydenmouth,West Virginia,USA,2022-10-02,Gold,Mobile App
CUST00515,Tiffany,Green,Other,64,mayoemily@lee.com,1522953009,Steinville,Washington,USA,2024-09-28,Silver,Mobile App
CUST00516,Jason,Flynn,Other,36,woodmary@gmail.com,(955)307-4885,Stanleyburgh,Alabama,USA,2023-04-21,Platinum,Mobile App
CUST00517,Carrie,Hodges,Male,52,kelly25@hotmail.com,+1-063-412-9561,Beckerton,Indiana,USA,2022-08-03,Silver,Mobile App
CUST00518,Catherine,Carter,Female,30,amandavasquez@pruitt.com,196-367-3776x5527,Colleenchester,Kansas,USA,2021-10-17,Gold,In-Store
CUST00519,Tina,Chavez,Other,46,morgan46@mcclain.com,772-408-7365x68407,North Jennifer,New Hampshire,USA,2023-12-14,Gold,Mobile App
CUST00520,Kimberly,Smith,Female,50,malonerichard@gmail.com,(087)493-4920x09697,Hernandezberg,North Dakota,USA,2023-10-03,Platinum,Mobile App
CUST00521,Christina,Fisher,Male,70,younggregory@booth.com,774-388-5168x0513,Craigfurt,Pennsylvania,USA,2025-12-06,Silver,In-Store
CUST00522,Justin,Davis,Male,34,leslie06@schmidt.org,553.729.8187,Flemingland,Mississippi,USA,2022-10-06,Silver,In-Store
CUST00523,Emily,Ramirez,Female,41,rclark@howard.net,001-486-647-0730x13892,Lake Deborahberg,Kentucky,USA,2023-12-17,Platinum,Web
CUST00524,Haley,Nguyen,Other,51,nathanandrade@yahoo.com,+1-924-038-7077x637,Cooperside,Illinois,USA,2023-01-27,Silver,Mobile App
CUST00525,Robert,Taylor,Male,66,ann93@woods.com,1960602999,Gillespiebury,Florida,USA,2025-02-28,Silver,Mobile App
CUST00526,Edward,Murray,Female,50,antoniomoran@adams-tran.com,001-804-039-4402x00662,Karenchester,Illinois,USA,2024-08-20,Silver,Mobile App
CUST00527,Jerry,Hardy,Male,32,jayjohnson@johnson-knight.org,595.671.3414x3302,Jessicaborough,Idaho,USA,2021-10-18,Gold,Mobile App
CUST00528,Casey,Pierce,Male,44,andreagraves@gmail.com,(429)132-3961,Moorestad,Oregon,USA,2023-08-27,Silver,Mobile App
CUST00529,Meghan,Castillo,Other,41,sara78@hotmail.com,+1-097-237-0266x034,Heatherbury,Louisiana,USA,2024-02-09,Silver,Mobile App
CUST00530,Brian,Hernandez,Male,41,hendersonjessica@hotmail.com,543-322-1145x28814,Hernandezside,North Carolina,USA,2023-11-21,Silver,Web
CUST00531,Ann,Torres,Female,24,whiteantonio@hotmail.com,(040)448-4944,North Johnnyfort,Washington,USA,2023-12-07,Platinum,In-Store
CUST00532,Rebecca,Wells,Female,68,marshlisa@kaufman-clark.org,862-772-1278x825,Ritaville,Delaware,USA,2022-01-19,Silver,Web
CUST00533,Roger,Rodriguez,Male,36,kari01@yahoo.com,456-343-7905,North Roy,Oregon,USA,2023-10-27,Gold,In-Store
CUST00534,Pamela,Salas,Male,66,derrick68@mills.com,(182)894-9446,Brettton,New Jersey,USA,2022-09-17,Platinum,Mobile App
CUST00535,Robert,Perry,Female,57,ahernandez@brown.net,589-127-4131x771,Larsonfort,Nebraska,USA,2026-02-25,Silver,Web
CUST00536,Amanda,Williams,Male,34,courtney06@thornton.biz,224-685-7847x950,Richardchester,Nebraska,USA,2024-09-19,Silver,Web
CUST00537,Nathaniel,Hunt,Other,64,christopherkelley@henry.com,+1-260-070-5546x8723,South Theresachester,Tennessee,USA,2026-03-09,Platinum,In-Store
CUST00538,John,Willis,Female,25,courtneysalinas@solomon.com,(422)232-1690x283,West Rachel,Montana,USA,2021-10-11,Gold,Web
CUST00539,Michelle,Cross,Female,25,uhamilton@day-king.com,211-591-9972,Lake Erica,Minnesota,USA,2025-04-09,Silver,Web
CUST00540,Hannah,Mccarthy,Female,58,randalldunn@francis.biz,506-658-3601,Mossmouth,Nebraska,USA,2021-05-26,Platinum,Mobile App
CUST00541,Michelle,Stanley,Male,25,robertmcbride@young.info,715-720-6758x3918,East Adam,Arizona,USA,2022-01-06,Gold,In-Store
CUST00542,Dawn,House,Other,19,kdavis@hines.biz,508-860-5912x24877,North Kimberly,Iowa,USA,2025-03-07,Platinum,In-Store
CUST00543,Andrea,Velez,Other,33,bnelson@mcdowell.com,505-060-8245x977,West Jessica,Texas,USA,2026-04-19,Platinum,Web
CUST00544,Brian,Klein,Female,45,reedkristen@nelson.com,8505605486,Kyleberg,Texas,USA,2021-05-18,Silver,In-Store
CUST00545,Brandi,Brewer,Female,33,perezmelissa@ross.com,211-680-3059x2192,Lake Michelleside,Minnesota,USA,2022-01-25,Platinum,Mobile App
CUST00546,Connor,Wolfe,Male,60,sellis@gmail.com,001-246-102-7634x315,East Seanmouth,Pennsylvania,USA,2021-06-19,Platinum,Web
CUST00547,Danielle,White,Other,41,jameshenderson@smith.biz,281.012.4836,East Karl,Delaware,USA,2025-09-22,Silver,In-Store
CUST00548,Charles,Baker,Other,50,nancy32@cochran.biz,555-567-1939x0016,East Matthewfort,Colorado,USA,2024-11-04,Platinum,In-Store
CUST00549,Timothy,Cummings,Male,42,christopherburns@yahoo.com,755-651-4037x506,Lake Chad,Wyoming,USA,2022-01-14,Gold,Web
CUST00550,Robert,Harris,Other,42,james02@gmail.com,883-649-6621,Bonnieside,Maryland,USA,2022-08-11,Gold,Mobile App
CUST00551,Kenneth,Barrett,Other,19,lshaw@harris.org,+1-315-423-6037x07233,Sharonfurt,New Jersey,USA,2024-02-02,Gold,Web
CUST00552,Monique,Reed,Female,33,spatel@harris.com,907.787.4831,Lake Melinda,New Mexico,USA,2025-12-20,Platinum,In-Store
CUST00553,Stephanie,Evans,Other,24,brycewoods@hotmail.com,(221)709-4287,Alanberg,Delaware,USA,2024-03-25,Platinum,In-Store
CUST00554,Michael,Rivera,Female,26,lorigonzales@nolan.org,(431)879-3839x0784,South Kennethfurt,North Carolina,USA,2022-02-16,Silver,Mobile App
CUST00555,Sandra,Fleming,Other,39,zphillips@hotmail.com,001-993-975-6422,East Monique,Ohio,USA,2024-06-15,Platinum,Web
CUST00556,Amber,Goodman,Other,47,kristirobinson@castro-lane.net,001-422-847-4228x3031,Grahamchester,Maine,USA,2023-08-17,Platinum,Mobile App
CUST00557,Jill,Carson,Other,29,heidihopkins@gmail.com,(427)889-6064,Samanthabury,New Mexico,USA,2022-05-27,Silver,Web
CUST00558,Brian,Coleman,Other,67,oliviafernandez@gmail.com,+1-137-249-4610x39950,Port Natalie,Idaho,USA,2025-08-22,Gold,Web
CUST00559,Kayla,Ruiz,Female,30,njackson@mccullough-howard.com,+1-946-116-6946x514,Lake Jeffreyborough,Idaho,USA,2024-08-21,Silver,Web
CUST00560,Phillip,Mann,Male,38,hdoyle@gmail.com,+1-319-463-5734x4125,Foxview,Oregon,USA,2023-02-12,Gold,In-Store
CUST00561,Stanley,David,Female,70,danielsjuan@gmail.com,001-528-988-0932,West Patricia,Georgia,USA,2024-09-14,Platinum,Mobile App
CUST00562,Carol,Evans,Female,20,justingreen@hotmail.com,+1-270-154-2194x917,South Christopher,Michigan,USA,2022-01-17,Platinum,Web
CUST00563,Jason,Alexander,Female,40,michele22@chung.com,577-271-1293,North Meganside,Louisiana,USA,2022-04-20,Silver,In-Store
CUST00564,David,Obrien,Female,35,kevin66@hotmail.com,+1-809-440-7509x257,North Ericstad,Alabama,USA,2024-07-29,Silver,Mobile App
CUST00565,Chelsea,Brown,Female,43,nathaniel03@petty.com,+1-711-195-9678x3946,Andreaberg,Ohio,USA,2024-07-02,Platinum,Mobile App
